query	_id	_score	entrezgene	name	summary	symbol
DTX3	196403	96.14476	196403.0	deltex E3 ubiquitin ligase 3	DTX3 functions as an E3 ubiquitin ligase (Takeyama et al., 2003 [PubMed 12670957]).	DTX3
CDH19	28513	94.91508	28513.0	cadherin 19	This gene is one of three related type II cadherin genes situated in a cluster on chromosome 18. The encoded protein is a calcium dependent cell-cell adhesion glycoprotein containing five extracellular cadherin repeats. Loss of cadherins may be associated with cancer formation. Alternative splicing results in multiple transcript variants for this gene.	CDH19
CMYA5	202333	91.76997	202333.0	cardiomyopathy associated 5		CMYA5
CPEB1	64506	95.901886	64506.0	cytoplasmic polyadenylation element binding protein 1	This gene encodes a member of the cytoplasmic polyadenylation element binding protein family. This highly conserved protein binds to a specific RNA sequence, called the cytoplasmic polyadenylation element, found in the 3' untranslated region of some mRNAs. The encoded protein functions in both the cytoplasm and the nucleus. It is involved in the regulation of mRNA translation, as well as processing of the 3' untranslated region, and may play a role in cell proliferation and tumorigenesis. Alternative splicing results in multiple transcript variants.	CPEB1
LGI4	163175	102.38475	163175.0	leucine rich repeat LGI family member 4		LGI4
HAND2	9464	94.91277	9464.0	heart and neural crest derivatives expressed 2	The protein encoded by this gene belongs to the basic helix-loop-helix family of transcription factors. This gene product is one of two closely related family members, the HAND proteins, which are asymmetrically expressed in the developing ventricular chambers and play an essential role in cardiac morphogenesis. Working in a complementary fashion, they function in the formation of the right ventricle and aortic arch arteries, implicating them as mediators of congenital heart disease. In addition, this transcription factor plays an important role in limb and branchial arch development.	HAND2
ADCYAP1R1	117	95.647766	117.0	ADCYAP receptor type I	This gene encodes type I adenylate cyclase activating polypeptide receptor, which is a membrane-associated protein and shares significant homology with members of the glucagon/secretin receptor family. This receptor mediates diverse biological actions of adenylate cyclase activating polypeptide 1 and is positively coupled to adenylate cyclase. Multiple alternatively spliced transcript variants encoding distinct isoforms have been identified.	ADCYAP1R1
CORO6	84940	97.01221	84940.0	coronin 6		CORO6
CAND2	23066	95.6279	23066.0	cullin associated and neddylation dissociated 2 (putative)		CAND2
HECTD2	143279	94.071815	143279.0	HECT domain E3 ubiquitin protein ligase 2		HECTD2
CLIP4	79745	95.38185	79745.0	CAP-Gly domain containing linker protein family member 4		CLIP4
KLHDC1	122773	92.076454	122773.0	kelch domain containing 1		KLHDC1
DPP6	1804	98.28248	1804.0	dipeptidyl peptidase like 6	This gene encodes a single-pass type II membrane protein that is a member of the peptidase S9B family of serine proteases. This protein has no detectable protease activity, most likely due to the absence of the conserved serine residue normally present in the catalytic domain of serine proteases. However, it does bind specific voltage-gated potassium channels and alters their expression and biophysical properties. Variations in this gene may be associated with susceptibility to amyotrophic lateral sclerosis and with idiopathic ventricular fibrillation. Alternative splicing results in multiple transcript variants.	DPP6
DIRC3	ENSG00000231672	116.89057		disrupted in renal carcinoma 3		DIRC3
EBF4	57593	99.046196	57593.0	early B-cell factor 4	EBF4 belongs to the conserved Olf/EBF family of helix-loop-helix transcription factors, members of which play important roles in neural development and B-cell maturation (Wang et al., 2002 [PubMed 12139918]).	EBF4
SSBP2	23635	96.99105	23635.0	single stranded DNA binding protein 2	This gene encodes a subunit of a protein complex that interacts with single-stranded DNA and is involved in the DNA damage response and maintenance of genome stability. The encoded protein may also play a role in telomere repair. A variant of this gene may be associated with survival in human glioblastoma patients.	SSBP2
MTFR1L	56181	92.91383	56181.0	mitochondrial fission regulator 1 like		MTFR1L
PLA2G2C	391013	98.28248	391013.0	phospholipase A2 group IIC		PLA2G2C
C1QTNF4	114900	99.04794	114900.0	C1q and tumor necrosis factor related protein 4		C1QTNF4
DCAF5	8816	94.91569	8816.0	DDB1 and CUL4 associated factor 5		DCAF5
NACAD	23148	96.43789	23148.0	NAC alpha domain containing		NACAD
